,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Number of Maximal Cliques,Longest Maximal Clique
441,1.0,1.0,0.0,24,37440,3
442,1.0,1.0,0.0,24,37440,3
443,0.0,0.0,0.0,24,37440,3
444,1.0,1.0,0.0,24,37440,3
445,1.0,1.0,0.0,24,37440,3
446,1.0,1.0,0.0,24,37440,3
447,1.0,1.0,0.0,24,37440,3
448,1.0,1.0,0.0,24,37440,3
449,0.0,0.0,0.0,24,37440,3
450,1.0,1.0,0.0,24,37440,3
451,0.0,0.0,0.0,24,37440,3
452,1.0,1.0,0.0,24,37440,3
453,0.0,0.0,0.0,24,37440,3
454,1.0,1.0,0.0,24,37440,3
455,0.0,0.0,0.0,24,37440,3
456,1.0,1.0,0.0,24,37440,3
457,0.0,0.0,0.0,24,37440,3
458,1.0,1.0,0.0,24,37440,3
459,0.0,0.0,0.0,24,37440,3
460,1.0,1.0,0.0,24,37440,3
461,0.0,0.0,0.0,24,37440,3
462,1.0,1.0,0.0,24,37440,3
463,0.0,0.0,0.0,24,37440,3
464,1.0,1.0,0.0,24,37440,3
465,1.0,1.0,0.0,24,37440,3
466,1.0,1.0,0.0,24,37440,3
467,0.0,0.0,0.0,24,37440,3
468,1.0,1.0,0.0,24,37440,3
469,1.0,1.0,0.0,24,37440,3
470,1.0,1.0,0.0,24,37440,3
471,1.0,1.0,0.0,24,37440,3
472,1.0,1.0,0.0,24,37440,3
473,1.0,1.0,0.0,24,37440,3
474,1.0,1.0,0.0,24,37440,3
475,0.0,0.0,0.0,24,37440,3
476,1.0,1.0,0.0,24,37440,3
477,0.0,0.0,0.0,24,37440,3
478,1.0,1.0,0.0,24,37440,3
479,0.0,0.0,0.0,24,37440,3
480,1.0,1.0,0.0,24,37440,3
481,0.0,0.0,0.0,24,37440,3
482,1.0,1.0,0.0,24,37440,3
483,0.0,0.0,0.0,24,37440,3
484,1.0,1.0,0.0,24,37440,3
485,0.0,0.0,0.0,24,37440,3
486,1.0,1.0,0.0,24,37440,3
487,0.0,0.0,0.0,24,37440,3
488,1.0,1.0,0.0,24,37440,3
489,0.0,0.0,0.0,24,37440,3
490,1.0,1.0,0.0,24,37440,3
491,0.0,0.0,0.0,24,37440,3
492,1.0,1.0,0.0,24,37440,3
493,0.0,0.0,0.0,24,37440,3
494,1.0,1.0,0.0,24,37440,3
495,1.0,1.0,0.0,24,37440,3
496,1.0,1.0,0.0,24,37440,3
497,0.0,0.0,0.0,24,37440,3
498,1.0,1.0,0.0,24,37440,3
499,0.0,0.0,0.0,24,37440,3
500,1.0,1.0,0.0,24,37440,3
501,0.0,0.0,0.0,24,37440,3
502,1.0,1.0,0.0,24,37440,3
503,1.0,1.0,0.0,24,37440,3
504,0.0,0.0,0.0,24,37440,3
505,1.0,1.0,0.0,24,37440,3
506,0.0,0.40497346276102786,0.18644762371299164,24,37440,3
507,0.0,0.5568385112964134,0.18644762371299162,24,37440,3
508,0.0,0.0,0.0,24,37440,3
509,1.0,1.0,0.0,24,37440,3
510,0.0,0.0,0.0,24,37440,3
511,1.0,1.0,0.0,24,37440,3
512,0.0,0.22410556658198255,0.10312796528310912,24,37440,3
513,0.0,0.9860644929607231,0.10312796528310911,24,37440,3
514,0.0,0.06763659450107551,0.04959616644973853,24,37440,3
515,0.0,0.7440025395118313,0.04959616644973852,24,37440,3
516,0.0,0.40497346276102786,0.19020252466168952,24,37440,3
517,0.0,0.5939610787161742,0.19020252466168952,24,37440,3
518,0.134694182618059,0.7964354148250756,0.5076767209623005,24,37440,3
519,0.269388365236118,0.7964354148250756,0.5076767209623004,24,37440,3
520,0.0,0.03569028393005347,0.008898483064310337,24,37440,3
521,0.0,0.39259312323058804,0.008898483064310337,24,37440,3
522,0.0,0.06083858026889566,0.09275210896902303,24,37440,3
523,0.0,0.6692243829578518,0.09275210896902303,24,37440,3
524,0.0,0.04534075291982842,0.0002608772194919874,24,37440,3
525,0.0,0.9974965642362272,0.0002608772194919873,24,37440,3
526,0.0,0.02127368248560657,0.009091704278713685,24,37440,3
527,0.0,0.468021014683342,0.009091704278713685,24,37440,3
528,0.0,0.0,0.0,24,37440,3
529,1.0,1.0,0.0,24,37440,3
530,0.0,0.12550881548353476,0.057274776463404155,24,37440,3
531,0.0,0.9203979802125878,0.05727477646340415,24,37440,3
532,0.0,0.0,0.0,24,37440,3
533,1.0,1.0,0.0,24,37440,3
534,0.0,0.0,0.0,24,37440,3
535,1.0,1.0,0.0,24,37440,3
536,0.0,0.0,0.0,24,37440,3
537,1.0,1.0,0.0,24,37440,3
538,0.06577537992791282,0.3791807094532711,0.16985619769122115,24,37440,3
539,0.13155075985582565,0.8341975607971964,0.16985619769122115,24,37440,3
540,0.0,0.2748301322052076,0.13116419318388226,24,37440,3
541,0.0,0.6046262908514568,0.1311641931838823,24,37440,3
542,0.0,0.24146353269744836,0.11957526721828399,24,37440,3
